image_id,image_path,label,class,source,magnification,width,height,channels,split,md5_hash
histo_02137,histopathology/images/histo_02137.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9a5751ccbe2172b616d5f50e08753ed6
histo_02138,histopathology/images/histo_02138.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,42d469df9d2e46afc2cd60483ed97538
histo_02139,histopathology/images/histo_02139.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,56e725745736c92322e3c450f876fd07
histo_02140,histopathology/images/histo_02140.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a10122597041964bc711bfbfbd6e8732
histo_02141,histopathology/images/histo_02141.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,9f5ca2d4268824e0a2a38f8a7a9f9fc8
histo_02142,histopathology/images/histo_02142.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,55488e759ebaa3ef282cd586a66d3988
histo_02143,histopathology/images/histo_02143.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,868969a0f4435a870a3c7ee24940a189
histo_02144,histopathology/images/histo_02144.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,87e4628e6cdca7f7048e4e72ec8751f0
histo_02145,histopathology/images/histo_02145.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,72f22b0041efe2059b3b4b650e95b4f6
histo_02146,histopathology/images/histo_02146.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,cde2836fea02d039bc0cfea2c93b3d97
histo_02147,histopathology/images/histo_02147.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e7c72012c4a8d3d4f10d9c065345dba6
histo_02148,histopathology/images/histo_02148.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,091a12a8ee60048bbff0baa97ba075dc
histo_02149,histopathology/images/histo_02149.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,d150c269c2bb31732ab67c2f3e26967b
histo_02150,histopathology/images/histo_02150.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,7c147374735dfa8c4eeb4df49f494809
histo_02151,histopathology/images/histo_02151.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d0b51db86a1d56c08626ac0775a48278
histo_02152,histopathology/images/histo_02152.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,2eb917171f2dcaabef12544c24363757
histo_02153,histopathology/images/histo_02153.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b14effb94118a002781bc09508973264
histo_02154,histopathology/images/histo_02154.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5c3809ae4dedf75381741a05e9c98fa8
histo_02155,histopathology/images/histo_02155.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3c495c1ff27db904814f1f1d8dfac2ae
histo_02156,histopathology/images/histo_02156.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,722e495cab16285429b988c99231305c
histo_02157,histopathology/images/histo_02157.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,a69c0c601eb649eb9a75c89298545fdf
histo_02158,histopathology/images/histo_02158.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,bd480e44807b8aae9789ab216a6f0f71
histo_02159,histopathology/images/histo_02159.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c9ac93d9907e17d2a201323594dd5cb1
histo_02160,histopathology/images/histo_02160.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,89db72c00b682d031a9e0ea704e4bf75
histo_02161,histopathology/images/histo_02161.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0927fa6b66d4f779683939603c07cce1
histo_02162,histopathology/images/histo_02162.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1547a39fa5ba5a35c9077879ec7126e8
histo_02163,histopathology/images/histo_02163.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9bb6ec833f4c493e703f32238cd56a27
histo_02164,histopathology/images/histo_02164.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ed7a98c017e5e01e4d1f9de394221da8
histo_02165,histopathology/images/histo_02165.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,d35e42ce5a1a6104a3f41b82c2ce70f2
histo_02166,histopathology/images/histo_02166.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f83a752264edeae214945698652a6c0f
histo_02167,histopathology/images/histo_02167.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,790fdac748a721a9f8de59e9a094ef2f
histo_02168,histopathology/images/histo_02168.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,11617160446deafde6f4dd9499c788da
histo_02169,histopathology/images/histo_02169.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,51b6a00f3335ffb8282be4eeed968e36
histo_02170,histopathology/images/histo_02170.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0980d1e6110d36a5a5e9a414830d2479
histo_02171,histopathology/images/histo_02171.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,eec9b20c63ae452d09488fe41a48f983
histo_02172,histopathology/images/histo_02172.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a836864aafdd598fed533f928e39fb5e
histo_02173,histopathology/images/histo_02173.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,137e2b3d2cc7c23bbb03a1531787a7f0
histo_02174,histopathology/images/histo_02174.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,94a8f907a709045661ba5e38054fb867
histo_02175,histopathology/images/histo_02175.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0b04443c532890745cc8f58188dfea49
histo_02176,histopathology/images/histo_02176.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,bb02d804b9abefe163d3d5f941830598
histo_02177,histopathology/images/histo_02177.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f87240292a16a1517cef3ca15f2134ca
histo_02178,histopathology/images/histo_02178.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,7c1f85d418d818f80461c7d47978a93e
histo_02179,histopathology/images/histo_02179.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,1ac6503ae6b73f2c9fbdee3d90cdcbcc
histo_02180,histopathology/images/histo_02180.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a89fd3cf0f85e2078d69b2ec1a95e56b
histo_02181,histopathology/images/histo_02181.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0b6bc6bb0eb8cf425ec516691f94570a
histo_02182,histopathology/images/histo_02182.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b341370dbb2075e54da135260696f093
histo_02183,histopathology/images/histo_02183.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,6c1ff742d1c0df311a2fe5eda744a1c5
histo_02184,histopathology/images/histo_02184.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,19333869fb659e0fc19682380424ef29
histo_02185,histopathology/images/histo_02185.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a04aeff32b9dda4b1c0a8f9edc638e5b
histo_02186,histopathology/images/histo_02186.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b4ee83e4223d5cce8cedfedc387ea1ac
histo_02187,histopathology/images/histo_02187.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,f2cc265fb99aa0aa03a7e983b7f0a431
histo_02188,histopathology/images/histo_02188.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,e04a98e2049e3ada2a30eaca4e3420d6
histo_02189,histopathology/images/histo_02189.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,301a601bcf18d72a25f196b50d8c861c
histo_02190,histopathology/images/histo_02190.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8a5981a81daaea6a4351a7599151bbba
histo_02191,histopathology/images/histo_02191.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,91597c515d26c094f6479ecade09818e
histo_02192,histopathology/images/histo_02192.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,b2ca614b37e79ea719f9e91a417c57c4
histo_02193,histopathology/images/histo_02193.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,14a471d34e97d6a759c70913d85d46cf
histo_02194,histopathology/images/histo_02194.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0cb126671d7aaf56e4666eb72dfdf7e0
histo_02195,histopathology/images/histo_02195.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0efc3d0a6580f55c0ca24acdb99fb322
histo_02196,histopathology/images/histo_02196.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,8090f9dfcce4584538cd970b7e959e13
histo_02197,histopathology/images/histo_02197.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3b8ee9c46313fb623271579bb9586bde
histo_02198,histopathology/images/histo_02198.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b5d2584992e4d5920ced91682ed46a4d
histo_02199,histopathology/images/histo_02199.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,08e3a3b7248a0d3a829d3aea8b66e386
histo_02200,histopathology/images/histo_02200.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,208fef48a320605b1e1fa636a2cbaadf
histo_02201,histopathology/images/histo_02201.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,2b395ad977c8b3b9ea0b6458a9f496ac
histo_02202,histopathology/images/histo_02202.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5dd73b5ae59edea095c4ff4bd6c9390b
histo_02203,histopathology/images/histo_02203.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,36418ba72eeb793d07c71673f0a3e481
histo_02204,histopathology/images/histo_02204.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,5b91686f07c08a901a0eab22b0032904
histo_02205,histopathology/images/histo_02205.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,29e695172f6bded2c98c4edad5f16663
histo_02206,histopathology/images/histo_02206.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,50ca1e91c872583b6537fc1691b44aec
histo_02207,histopathology/images/histo_02207.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,f7ad0dc7800d34c057a2bb79cb02ab62
histo_02208,histopathology/images/histo_02208.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,c5c8a6c142d31628239ecae4f5cc4ff3
histo_02209,histopathology/images/histo_02209.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,0212df424dcf2f1252f15095b4708794
histo_02210,histopathology/images/histo_02210.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,34d2fe9a5dd76556f0677c5379385ea3
histo_02211,histopathology/images/histo_02211.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,37d992f674784ad425dde781703b5451
histo_02212,histopathology/images/histo_02212.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,cb67b8df23fabf6ba809d736bf02f3b8
histo_02213,histopathology/images/histo_02213.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b6a32d3b6b9f6fd1918adcb5a9170cb5
histo_02214,histopathology/images/histo_02214.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,78e17a2c95e82e40643157999c162655
histo_02215,histopathology/images/histo_02215.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,a98baa4a41854801aa7aef0ac28de5dd
histo_02216,histopathology/images/histo_02216.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ef4b77c9e00269b77d28afa3108515b5
histo_02217,histopathology/images/histo_02217.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,1016d867b210fcb308ec54235c0bd13d
histo_02218,histopathology/images/histo_02218.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,10f325739f4db23d3fc53065f9089a76
histo_02219,histopathology/images/histo_02219.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,ef6495a036505d7968c5fecc065fea0a
histo_02220,histopathology/images/histo_02220.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,b2a3a97719c62e45309aa1281cc97525
histo_02221,histopathology/images/histo_02221.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,7ec6418f6bdf537c1ca03570802c0255
histo_02222,histopathology/images/histo_02222.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,d450e8ee3dc2da90ea265531cf1953c9
histo_02223,histopathology/images/histo_02223.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,521702edb1c17f9962d455c416b15ae6
histo_02224,histopathology/images/histo_02224.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,00daab5bd7745feee1b9e09d19488ca7
histo_02225,histopathology/images/histo_02225.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,9d28530df737aff277aa6c66b7135240
histo_02226,histopathology/images/histo_02226.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,8345a0b47e76ea5ba7e591f1c162efb6
histo_02227,histopathology/images/histo_02227.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,7551f346cfc8d4c1f3edae60aa374cec
histo_02228,histopathology/images/histo_02228.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,4652034a4ea4dec215de0fa6d7c7a77e
histo_02229,histopathology/images/histo_02229.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,170951f77ef5582ef66c956402babcdf
histo_02230,histopathology/images/histo_02230.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,08d9f6e09cb42f361ebb58723ad1d5fa
histo_02231,histopathology/images/histo_02231.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,5084ddf0bd4a526d309d79d2b6956bb1
histo_02232,histopathology/images/histo_02232.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,eda5abc5379a41a02140d618e0dc3f2b
histo_02233,histopathology/images/histo_02233.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,3c7c06e1500794585de24669068e51f5
histo_02234,histopathology/images/histo_02234.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,966bda7ba27a01a6d6ee10da7e6b2305
histo_02235,histopathology/images/histo_02235.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,train,c6321884e4882aa085d4f1294bcece61
histo_02236,histopathology/images/histo_02236.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,a34aaf56cb74a6da30c6afec48373809
histo_02237,histopathology/images/histo_02237.png,0,non_idc_or_benign,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,2e02736bd6f0e42d80988b7e68f9d3fb
histo_02238,histopathology/images/histo_02238.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,test,2e1795d5249ba651c95f22851835f615
histo_02239,histopathology/images/histo_02239.png,1,invasive_ductal_carcinoma,Breast Histopathology Images (IDC Benchmark / Cruz-Roa et al.),40x,50,50,3,val,3fa77a90eb77f50b6e13c80d34eabe32
